external_id,source,title,description,company_name,company_website,company_logo_url,location,country_code,workplace_type,employment_type,experience_level,salary_currency,salary_min,salary_max,salary_period,apply_url,contact_email,is_active,posted_at
ext-685,Naukri,AI Solutions Engineer,"Develop and maintain AI-powered customer experience solutions for global clients.",Infosys,https://infosys.com,https://logo.clearbit.com/infosys.com,Bangalore,IN,ON_SITE,FULL_TIME,ENTRY_LEVEL,INR,1200000,2000000,YEARLY,https://infosys.com/careers/ext-685,jobs@infosys.com,TRUE,2026-08-26T06:34:00Z
ext-686,Wellfound,AI Solutions Engineer,"Architect end-to-end ML solutions on Oracle Cloud Infrastructure. Strong background in HPC.",Oracle,https://oracle.com,https://logo.clearbit.com/oracle.com,Austin,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,185000,290000,YEARLY,https://oracle.com/careers/ext-686,talent@oracle.com,TRUE,2026-08-26T06:34:00Z
ext-687,LinkedIn,AI Solutions Engineer,"Design AI solutions for digital transformation projects. Focus on cloud-native AI architectures.",Capgemini,https://capgemini.com,https://logo.clearbit.com/capgemini.com,Paris,FR,HYBRID,FULL_TIME,MID_LEVEL,USD,140000,210000,YEARLY,https://capgemini.com/careers/ext-687,jobs@capgemini.com,TRUE,2026-08-26T06:34:00Z
ext-688,Indeed,AI Solutions Engineer,"Implement AI-driven cybersecurity solutions for enterprise networks.",CrowdStrike,https://crowdstrike.com,https://logo.clearbit.com/crowdstrike.com,Austin,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,195000,310000,YEARLY,https://crowdstrike.com/careers/ext-688,hiring@crowdstrike.com,TRUE,2026-08-26T06:34:00Z
ext-689,Naukri,AI Solutions Engineer,"Build and scale AI models for personalized healthcare applications.",Philips,https://philips.com,https://logo.clearbit.com/philips.com,Bangalore,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,2200000,4000000,YEARLY,https://philips.com/careers/ext-689,jobs@philips.com,TRUE,2026-08-26T06:34:00Z
ext-690,Wellfound,AI Solutions Engineer,"Develop AI-powered logistics and route optimization tools for delivery fleets.",Uber,https://uber.com,https://logo.clearbit.com/uber.com,San Francisco,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,170000,250000,YEARLY,https://uber.com/careers/ext-690,talent@uber.com,TRUE,2026-08-26T06:34:00Z
ext-691,LinkedIn,AI Solutions Engineer,"Architect and implement custom AI solutions for enterprise clients using Google Cloud AI services. Focus on RAG and LLM integration.",Google Cloud,https://cloud.google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,185000,285000,YEARLY,https://cloud.google.com/careers/ext-691,jobs@google.com,TRUE,2026-08-26T06:34:00Z
ext-692,Indeed,AI Solutions Engineer,"Design and deploy AI-driven business workflows on Azure. Experience with Azure OpenAI Service and Semantic Kernel required.",Microsoft Azure,https://azure.microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://microsoft.com/careers/ext-692,hiring@microsoft.com,TRUE,2026-08-26T06:34:00Z
ext-693,Naukri,AI Solutions Engineer,"Build and optimize generative AI applications for financial services using AWS Bedrock and SageMaker.",AWS,https://aws.amazon.com,https://logo.clearbit.com/amazon.com,Bangalore,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,3000000,5000000,YEARLY,https://amazon.jobs/ext-693,recruiting@amazon.com,TRUE,2026-08-26T06:34:00Z
ext-694,Wellfound,AI Solutions Engineer,"Develop and integrate AI agents into enterprise software ecosystems. Strong knowledge of LangChain and vector databases.",LangChain,https://langchain.com,https://logo.clearbit.com/langchain.com,San Francisco,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,175000,270000,YEARLY,https://langchain.com/careers/ext-694,jobs@langchain.com,TRUE,2026-08-26T06:34:00Z
ext-695,LinkedIn,AI Solutions Engineer,"Implement AI-powered automation solutions for global manufacturing clients. Expertise in computer vision and IoT.",IBM,https://ibm.com,https://logo.clearbit.com/ibm.com,New York,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,275000,YEARLY,https://ibm.com/careers/ext-695,jobs@ibm.com,TRUE,2026-08-26T06:34:00Z
ext-696,Indeed,AI Solutions Engineer,"Drive AI transformation for Fortune 500 companies. Design scalable ML pipelines and model monitoring systems.",Accenture,https://accenture.com,https://logo.clearbit.com/accenture.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,150000,230000,YEARLY,https://accenture.com/careers/ext-696,hiring@accenture.com,TRUE,2026-08-26T06:34:00Z
ext-697,Naukri,AI Solutions Engineer,"Consult with clients to design custom AI strategies and implement proof-of-concept models.",Deloitte,https://deloitte.com,https://logo.clearbit.com/deloitte.com,Hyderabad,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2500000,4200000,YEARLY,https://deloitte.com/careers/ext-697,jobs@deloitte.com,TRUE,2026-08-26T06:34:00Z
ext-698,Wellfound,AI Solutions Engineer,"Build high-performance vector search solutions for enterprise data discovery.",Pinecone,https://pinecone.io,https://logo.clearbit.com/pinecone.io,New York,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,190000,300000,YEARLY,https://pinecone.io/careers/ext-698,talent@pinecone.io,TRUE,2026-08-26T06:34:00Z
ext-699,LinkedIn,AI Solutions Engineer,"Design and implement AI-ready data architectures on Databricks. Focus on MLflow and Unity Catalog.",Databricks,https://databricks.com,https://logo.clearbit.com/databricks.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,200000,320000,YEARLY,https://databricks.com/careers/ext-699,jobs@databricks.com,TRUE,2026-08-26T06:34:00Z
ext-700,Indeed,AI Solutions Engineer,"Develop AI-driven analytics solutions for retail and supply chain optimization.",Snowflake,https://snowflake.com,https://logo.clearbit.com/snowflake.com,San Mateo,US,HYBRID,FULL_TIME,MID_LEVEL,USD,165000,245000,YEARLY,https://snowflake.com/careers/ext-700,hiring@snowflake.com,TRUE,2026-08-26T06:34:00Z
ext-701,LinkedIn,AI Solutions Engineer,"Architect and implement custom AI solutions for enterprise clients using Google Cloud AI services. Focus on RAG and LLM integration.",Google Cloud,https://cloud.google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,185000,285000,YEARLY,https://cloud.google.com/careers/ext-701,jobs@google.com,TRUE,2026-08-26T06:34:00Z
ext-702,Indeed,AI Solutions Engineer,"Design and deploy AI-driven business workflows on Azure. Experience with Azure OpenAI Service and Semantic Kernel required.",Microsoft Azure,https://azure.microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://microsoft.com/careers/ext-702,hiring@microsoft.com,TRUE,2026-08-26T06:34:00Z
ext-703,Naukri,AI Solutions Engineer,"Build and optimize generative AI applications for financial services using AWS Bedrock and SageMaker.",AWS,https://aws.amazon.com,https://logo.clearbit.com/amazon.com,Bangalore,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,3000000,5000000,YEARLY,https://amazon.jobs/ext-703,recruiting@amazon.com,TRUE,2026-08-26T06:34:00Z
ext-704,Wellfound,AI Solutions Engineer,"Develop and integrate AI agents into enterprise software ecosystems. Strong knowledge of LangChain and vector databases.",LangChain,https://langchain.com,https://logo.clearbit.com/langchain.com,San Francisco,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,175000,270000,YEARLY,https://langchain.com/careers/ext-704,jobs@langchain.com,TRUE,2026-08-26T06:34:00Z
ext-705,LinkedIn,AI Solutions Engineer,"Implement AI-powered automation solutions for global manufacturing clients. Expertise in computer vision and IoT.",IBM,https://ibm.com,https://logo.clearbit.com/ibm.com,New York,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,275000,YEARLY,https://ibm.com/careers/ext-705,jobs@ibm.com,TRUE,2026-08-26T06:34:00Z
ext-706,Indeed,AI Solutions Engineer,"Drive AI transformation for Fortune 500 companies. Design scalable ML pipelines and model monitoring systems.",Accenture,https://accenture.com,https://logo.clearbit.com/accenture.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,150000,230000,YEARLY,https://accenture.com/careers/ext-706,hiring@accenture.com,TRUE,2026-08-26T06:34:00Z
ext-707,Naukri,AI Solutions Engineer,"Consult with clients to design custom AI strategies and implement proof-of-concept models.",Deloitte,https://deloitte.com,https://logo.clearbit.com/deloitte.com,Hyderabad,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2500000,4200000,YEARLY,https://deloitte.com/careers/ext-707,jobs@deloitte.com,TRUE,2026-08-26T06:34:00Z
ext-708,Wellfound,AI Solutions Engineer,"Build high-performance vector search solutions for enterprise data discovery.",Pinecone,https://pinecone.io,https://logo.clearbit.com/pinecone.io,New York,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,190000,300000,YEARLY,https://pinecone.io/careers/ext-708,talent@pinecone.io,TRUE,2026-08-26T06:34:00Z
ext-709,LinkedIn,AI Solutions Engineer,"Design and implement AI-ready data architectures on Databricks. Focus on MLflow and Unity Catalog.",Databricks,https://databricks.com,https://logo.clearbit.com/databricks.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,200000,320000,YEARLY,https://databricks.com/careers/ext-709,jobs@databricks.com,TRUE,2026-08-26T06:34:00Z
ext-710,Indeed,AI Solutions Engineer,"Develop AI-driven analytics solutions for retail and supply chain optimization.",Snowflake,https://snowflake.com,https://logo.clearbit.com/snowflake.com,San Mateo,US,HYBRID,FULL_TIME,MID_LEVEL,USD,165000,245000,YEARLY,https://snowflake.com/careers/ext-710,hiring@snowflake.com,TRUE,2026-08-26T06:34:00Z
ext-711,LinkedIn,AI Solutions Engineer,"Architect and implement custom AI solutions for enterprise clients using Google Cloud AI services. Focus on RAG and LLM integration.",Google Cloud,https://cloud.google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,185000,285000,YEARLY,https://cloud.google.com/careers/ext-711,jobs@google.com,TRUE,2026-08-26T06:34:00Z
ext-712,Indeed,AI Solutions Engineer,"Design and deploy AI-driven business workflows on Azure. Experience with Azure OpenAI Service and Semantic Kernel required.",Microsoft Azure,https://azure.microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://microsoft.com/careers/ext-712,hiring@microsoft.com,TRUE,2026-08-26T06:34:00Z
ext-713,Naukri,AI Solutions Engineer,"Build and optimize generative AI applications for financial services using AWS Bedrock and SageMaker.",AWS,https://aws.amazon.com,https://logo.clearbit.com/amazon.com,Bangalore,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,3000000,5000000,YEARLY,https://amazon.jobs/ext-713,recruiting@amazon.com,TRUE,2026-08-26T06:34:00Z
ext-714,Wellfound,AI Solutions Engineer,"Develop and integrate AI agents into enterprise software ecosystems. Strong knowledge of LangChain and vector databases.",LangChain,https://langchain.com,https://logo.clearbit.com/langchain.com,San Francisco,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,175000,270000,YEARLY,https://langchain.com/careers/ext-714,jobs@langchain.com,TRUE,2026-08-26T06:34:00Z
ext-715,LinkedIn,AI Solutions Engineer,"Implement AI-powered automation solutions for global manufacturing clients. Expertise in computer vision and IoT.",IBM,https://ibm.com,https://logo.clearbit.com/ibm.com,New York,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,275000,YEARLY,https://ibm.com/careers/ext-715,jobs@ibm.com,TRUE,2026-08-26T06:34:00Z
ext-716,Indeed,AI Solutions Engineer,"Drive AI transformation for Fortune 500 companies. Design scalable ML pipelines and model monitoring systems.",Accenture,https://accenture.com,https://logo.clearbit.com/accenture.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,150000,230000,YEARLY,https://accenture.com/careers/ext-716,hiring@accenture.com,TRUE,2026-08-26T06:34:00Z
ext-717,Naukri,AI Solutions Engineer,"Consult with clients to design custom AI strategies and implement proof-of-concept models.",Deloitte,https://deloitte.com,https://logo.clearbit.com/deloitte.com,Hyderabad,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2500000,4200000,YEARLY,https://deloitte.com/careers/ext-717,jobs@deloitte.com,TRUE,2026-08-26T06:34:00Z
ext-718,Wellfound,AI Solutions Engineer,"Build high-performance vector search solutions for enterprise data discovery.",Pinecone,https://pinecone.io,https://logo.clearbit.com/pinecone.io,New York,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,190000,300000,YEARLY,https://pinecone.io/careers/ext-718,talent@pinecone.io,TRUE,2026-08-26T06:34:00Z
ext-719,LinkedIn,AI Solutions Engineer,"Design and implement AI-ready data architectures on Databricks. Focus on MLflow and Unity Catalog.",Databricks,https://databricks.com,https://logo.clearbit.com/databricks.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,200000,320000,YEARLY,https://databricks.com/careers/ext-719,jobs@databricks.com,TRUE,2026-08-26T06:34:00Z
ext-720,Indeed,AI Solutions Engineer,"Develop AI-driven analytics solutions for retail and supply chain optimization.",Snowflake,https://snowflake.com,https://logo.clearbit.com/snowflake.com,San Mateo,US,HYBRID,FULL_TIME,MID_LEVEL,USD,165000,245000,YEARLY,https://snowflake.com/careers/ext-720,hiring@snowflake.com,TRUE,2026-08-26T06:34:00Z
ext-721,LinkedIn,Computer Vision Engineer,"Develop and optimize real-time object detection and tracking algorithms for autonomous vehicles. Expertise in CUDA and C++.",NVIDIA,https://nvidia.com,https://logo.clearbit.com/nvidia.com,Santa Clara,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,195000,310000,YEARLY,https://nvidia.com/careers/ext-721,jobs@nvidia.com,TRUE,2026-08-26T06:35:00Z
ext-722,Indeed,Computer Vision Engineer,"Build and productionize deep learning models for image segmentation and depth estimation in Autopilot.",Tesla,https://tesla.com,https://logo.clearbit.com/tesla.com,Palo Alto,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,175000,265000,YEARLY,https://tesla.com/careers/ext-722,hiring@tesla.com,TRUE,2026-08-26T06:35:00Z
ext-723,Naukri,Computer Vision Engineer,"Implement SLAM and 3D reconstruction algorithms for our next-generation AR/VR headsets.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,210000,330000,YEARLY,https://meta.com/careers/ext-723,jobs@meta.com,TRUE,2026-08-26T06:35:00Z
ext-724,Wellfound,Computer Vision Engineer,"Develop facial recognition and biometric security features for mobile devices. Knowledge of CoreML required.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,170000,250000,YEARLY,https://apple.com/jobs/ext-724,hiring@apple.com,TRUE,2026-08-26T06:35:00Z
ext-725,LinkedIn,Computer Vision Engineer,"Optimize visual search and image classification models for our global search engine.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,185000,295000,YEARLY,https://google.com/careers/ext-725,jobs@google.com,TRUE,2026-08-26T06:35:00Z
ext-726,Indeed,Computer Vision Engineer,"Build computer vision pipelines for automated inventory management in fulfillment centers.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://amazon.jobs/ext-726,tech-hiring@amazon.com,TRUE,2026-08-26T06:35:00Z
ext-727,Naukri,Computer Vision Engineer,"Develop real-time perception stacks for autonomous urban driving. Focus on sensor fusion.",Waymo,https://waymo.com,https://logo.clearbit.com/waymo.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,220000,350000,YEARLY,https://waymo.com/careers/ext-727,talent@waymo.com,TRUE,2026-08-26T06:35:00Z
ext-728,Wellfound,Computer Vision Engineer,"Create advanced video analytics for smart security cameras. Proficiency in PyTorch and OpenCV.",Verkada,https://verkada.com,https://logo.clearbit.com/verkada.com,San Mateo,US,HYBRID,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://verkada.com/careers/ext-728,jobs@verkada.com,TRUE,2026-08-26T06:35:00Z
ext-729,LinkedIn,Computer Vision Engineer,"Develop automated safety features for fleet management using onboard camera data.",Samsara,https://samsara.com,https://logo.clearbit.com/samsara.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://samsara.com/careers/ext-729,jobs@samsara.com,TRUE,2026-08-26T06:35:00Z
ext-730,Indeed,Computer Vision Engineer,"Implement autonomous flight and obstacle avoidance for consumer and enterprise drones.",Skydio,https://skydio.com,https://logo.clearbit.com/skydio.com,Redwood City,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,165000,245000,YEARLY,https://skydio.com/careers/ext-730,hiring@skydio.com,TRUE,2026-08-26T06:35:00Z
ext-731,Naukri,Computer Vision Engineer,"Build high-fidelity 3D maps and environment models for navigation services.",Mapbox,https://mapbox.com,https://logo.clearbit.com/mapbox.com,Remote,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,175000,270000,YEARLY,https://mapbox.com/careers/ext-731,jobs@mapbox.com,TRUE,2026-08-26T06:35:00Z
ext-732,Wellfound,Computer Vision Engineer,"Develop AI-powered medical image analysis tools for early disease detection.",Enlitic,https://enlitic.com,https://logo.clearbit.com/enlitic.com,San Francisco,US,HYBRID,FULL_TIME,MID_LEVEL,USD,150000,220000,YEARLY,https://enlitic.com/careers/ext-732,talent@enlitic.com,TRUE,2026-08-26T06:35:00Z
ext-733,LinkedIn,Computer Vision Engineer,"Optimize image signal processing (ISP) pipelines for high-end digital cameras.",Sony,https://sony.com,https://logo.clearbit.com/sony.com,Tokyo,JP,ON_SITE,FULL_TIME,MID_LEVEL,USD,140000,210000,YEARLY,https://sony.com/careers/ext-733,hiring@sony.com,TRUE,2026-08-26T06:35:00Z
ext-734,Indeed,Computer Vision Engineer,"Work on gesture recognition and hand tracking for spatial computing applications.",Magic Leap,https://magicleap.com,https://logo.clearbit.com/magicleap.com,Plantation,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,190000,290000,YEARLY,https://magicleap.com/careers/ext-734,jobs@magicleap.com,TRUE,2026-08-26T06:35:00Z
ext-735,Naukri,Computer Vision Engineer,"Develop visual inspection systems for high-speed manufacturing lines.",Cognex,https://cognex.com,https://logo.clearbit.com/cognex.com,Natick,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,145000,225000,YEARLY,https://cognex.com/careers/ext-735,jobs@cognex.com,TRUE,2026-08-26T06:35:00Z
ext-736,Wellfound,Computer Vision Engineer,"Build generative models for video synthesis and realistic avatar creation.",Runway,https://runwayml.com,https://logo.clearbit.com/runwayml.com,New York,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,200000,320000,YEARLY,https://runwayml.com/careers/ext-736,jobs@runwayml.com,TRUE,2026-08-26T06:35:00Z
ext-737,LinkedIn,Computer Vision Engineer,"Apply ML to improve image compression and streaming quality for global users.",Netflix,https://netflix.com,https://logo.clearbit.com/netflix.com,Los Gatos,US,HYBRID,FULL_TIME,MID_LEVEL,USD,185000,275000,YEARLY,https://netflix.com/jobs/ext-737,talent@netflix.com,TRUE,2026-08-26T06:35:00Z
ext-738,Indeed,Computer Vision Engineer,"Develop visual localization and mapping for indoor service robots.",Starship Technologies,https://starship.xyz,https://logo.clearbit.com/starship.xyz,Tallinn,EE,HYBRID,FULL_TIME,MID_LEVEL,USD,130000,190000,YEARLY,https://starship.xyz/careers/ext-738,hiring@starship.xyz,TRUE,2026-08-26T06:35:00Z
ext-739,Naukri,Computer Vision Engineer,"Build intelligent retail analytics systems using existing CCTV infrastructure.",Trax,https://traxretail.com,https://logo.clearbit.com/traxretail.com,Singapore,SG,ON_SITE,FULL_TIME,MID_LEVEL,USD,125000,185000,YEARLY,https://traxretail.com/careers/ext-739,jobs@trax.com,TRUE,2026-08-26T06:35:00Z
ext-740,Wellfound,Computer Vision Engineer,"Develop real-time virtual try-on and AR filters for beauty and fashion brands.",Snapchat,https://snap.com,https://logo.clearbit.com/snap.com,Santa Monica,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://snap.com/jobs/ext-740,hiring@snap.com,TRUE,2026-08-26T06:35:00Z
ext-741,LinkedIn,Computer Vision Engineer,"Develop and optimize real-time object detection and tracking algorithms for autonomous vehicles. Expertise in CUDA and C++.",NVIDIA,https://nvidia.com,https://logo.clearbit.com/nvidia.com,Santa Clara,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,195000,310000,YEARLY,https://nvidia.com/careers/ext-741,jobs@nvidia.com,TRUE,2026-08-26T06:35:00Z
ext-742,Indeed,Computer Vision Engineer,"Build and productionize deep learning models for image segmentation and depth estimation in Autopilot.",Tesla,https://tesla.com,https://logo.clearbit.com/tesla.com,Palo Alto,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,175000,265000,YEARLY,https://tesla.com/careers/ext-742,hiring@tesla.com,TRUE,2026-08-26T06:35:00Z
ext-743,Naukri,Computer Vision Engineer,"Implement SLAM and 3D reconstruction algorithms for our next-generation AR/VR headsets.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,210000,330000,YEARLY,https://meta.com/careers/ext-743,jobs@meta.com,TRUE,2026-08-26T06:35:00Z
ext-744,Wellfound,Computer Vision Engineer,"Develop facial recognition and biometric security features for mobile devices. Knowledge of CoreML required.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,170000,250000,YEARLY,https://apple.com/jobs/ext-744,hiring@apple.com,TRUE,2026-08-26T06:35:00Z
ext-745,LinkedIn,Computer Vision Engineer,"Optimize visual search and image classification models for our global search engine.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,185000,295000,YEARLY,https://google.com/careers/ext-745,jobs@google.com,TRUE,2026-08-26T06:35:00Z
ext-746,Indeed,Computer Vision Engineer,"Build computer vision pipelines for automated inventory management in fulfillment centers.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://amazon.jobs/ext-746,tech-hiring@amazon.com,TRUE,2026-08-26T06:35:00Z
ext-747,Naukri,Computer Vision Engineer,"Develop real-time perception stacks for autonomous urban driving. Focus on sensor fusion.",Waymo,https://waymo.com,https://logo.clearbit.com/waymo.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,220000,350000,YEARLY,https://waymo.com/careers/ext-747,talent@waymo.com,TRUE,2026-08-26T06:35:00Z
ext-748,Wellfound,Computer Vision Engineer,"Create advanced video analytics for smart security cameras. Proficiency in PyTorch and OpenCV.",Verkada,https://verkada.com,https://logo.clearbit.com/verkada.com,San Mateo,US,HYBRID,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://verkada.com/careers/ext-748,jobs@verkada.com,TRUE,2026-08-26T06:35:00Z
ext-749,LinkedIn,Computer Vision Engineer,"Develop automated safety features for fleet management using onboard camera data.",Samsara,https://samsara.com,https://logo.clearbit.com/samsara.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://samsara.com/careers/ext-749,jobs@samsara.com,TRUE,2026-08-26T06:35:00Z
ext-750,Indeed,Computer Vision Engineer,"Implement autonomous flight and obstacle avoidance for consumer and enterprise drones.",Skydio,https://skydio.com,https://logo.clearbit.com/skydio.com,Redwood City,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,165000,245000,YEARLY,https://skydio.com/careers/ext-750,hiring@skydio.com,TRUE,2026-08-26T06:35:00Z
ext-751,LinkedIn,Computer Vision Engineer,"Develop and optimize real-time object detection and tracking algorithms for autonomous vehicles. Expertise in CUDA and C++.",NVIDIA,https://nvidia.com,https://logo.clearbit.com/nvidia.com,Santa Clara,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,195000,310000,YEARLY,https://nvidia.com/careers/ext-751,jobs@nvidia.com,TRUE,2026-08-26T06:35:00Z
ext-752,Indeed,Computer Vision Engineer,"Build and productionize deep learning models for image segmentation and depth estimation in Autopilot.",Tesla,https://tesla.com,https://logo.clearbit.com/tesla.com,Palo Alto,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,175000,265000,YEARLY,https://tesla.com/careers/ext-752,hiring@tesla.com,TRUE,2026-08-26T06:35:00Z
ext-753,Naukri,Computer Vision Engineer,"Implement SLAM and 3D reconstruction algorithms for our next-generation AR/VR headsets.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,210000,330000,YEARLY,https://meta.com/careers/ext-753,jobs@meta.com,TRUE,2026-08-26T06:35:00Z
ext-754,Wellfound,Computer Vision Engineer,"Develop facial recognition and biometric security features for mobile devices. Knowledge of CoreML required.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,170000,250000,YEARLY,https://apple.com/jobs/ext-754,hiring@apple.com,TRUE,2026-08-26T06:35:00Z
ext-755,LinkedIn,Computer Vision Engineer,"Optimize visual search and image classification models for our global search engine.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,185000,295000,YEARLY,https://google.com/careers/ext-755,jobs@google.com,TRUE,2026-08-26T06:35:00Z
ext-756,Indeed,Computer Vision Engineer,"Build computer vision pipelines for automated inventory management in fulfillment centers.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://amazon.jobs/ext-756,tech-hiring@amazon.com,TRUE,2026-08-26T06:35:00Z
ext-757,Naukri,Computer Vision Engineer,"Develop real-time perception stacks for autonomous urban driving. Focus on sensor fusion.",Waymo,https://waymo.com,https://logo.clearbit.com/waymo.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,220000,350000,YEARLY,https://waymo.com/careers/ext-757,talent@waymo.com,TRUE,2026-08-26T06:35:00Z
ext-758,Wellfound,Computer Vision Engineer,"Create advanced video analytics for smart security cameras. Proficiency in PyTorch and OpenCV.",Verkada,https://verkada.com,https://logo.clearbit.com/verkada.com,San Mateo,US,HYBRID,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://verkada.com/careers/ext-758,jobs@verkada.com,TRUE,2026-08-26T06:35:00Z
ext-759,LinkedIn,Computer Vision Engineer,"Develop automated safety features for fleet management using onboard camera data.",Samsara,https://samsara.com,https://logo.clearbit.com/samsara.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://samsara.com/careers/ext-759,jobs@samsara.com,TRUE,2026-08-26T06:35:00Z
ext-760,Indeed,Computer Vision Engineer,"Implement autonomous flight and obstacle avoidance for consumer and enterprise drones.",Skydio,https://skydio.com,https://logo.clearbit.com/skydio.com,Redwood City,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,165000,245000,YEARLY,https://skydio.com/careers/ext-760,hiring@skydio.com,TRUE,2026-08-26T06:35:00Z
